Country Name,Country Code,Year,GDP_per_capita,Unemployment_rate
Early-demographic dividend,EAR,2009.0,2455.41737232791,6.92207663381963
East Asia & Pacific,EAS,2009.0,6654.35892650051,4.46622743993614
Europe & Central Asia (excluding high income),ECA,2009.0,5103.74434065186,10.1898182867484
Europe & Central Asia,ECS,2009.0,23249.1311921343,9.05903268839953
Ecuador,ECU,2009.0,4053.36331139298,4.608
"Egypt, Arab Rep.",EGY,2009.0,2161.63964573927,9.087
Euro area,EMU,2009.0,38519.9701794267,9.63497145563048
Eritrea,ERI,2009.0,642.92572288007,5.583
Spain,ESP,2009.0,32279.8208476151,17.857
Estonia,EST,2009.0,14712.4494217916,13.548
Ethiopia,ETH,2009.0,368.574712267445,2.331
European Union,EUU,2009.0,33670.6266742517,9.21231120124255
Fragile and conflict affected situations,FCS,2009.0,1735.21605183258,5.05816095420724
Finland,FIN,2009.0,47478.3495310999,8.249
Fiji,FJI,2009.0,3164.13275408169,4.305
France,FRA,2009.0,41728.0884164132,9.122
Gabon,GAB,2009.0,7290.57526093114,19.753
United Kingdom,GBR,2009.0,38744.131693043,7.627
Georgia,GEO,2009.0,2822.68939668797,20.71
Ghana,GHA,2009.0,1047.70430093586,5.348
Guinea,GIN,2009.0,662.185914665681,4.967
"Gambia, The",GMB,2009.0,774.888030908091,9.823
Guinea-Bissau,GNB,2009.0,583.190020139094,3.152
Equatorial Guinea,GNQ,2009.0,13232.5019378102,7.939
Greece,GRC,2009.0,29425.4573200263,9.546
Guatemala,GTM,2009.0,2611.64632773352,3.208
Guam,GUM,2009.0,29054.0581201519,9.3
Guyana,GUY,2009.0,4209.13230624565,11.314
High income,HIC,2009.0,34172.5755091711,8.03879776936146
"Hong Kong SAR, China",HKG,2009.0,30697.5383861641,5.26
Honduras,HND,2009.0,1781.15703614674,3.292
Heavily indebted poor countries (HIPC),HPC,2009.0,756.660213715341,4.57426523463948
Croatia,HRV,2009.0,14475.9632928725,9.202
Haiti,HTI,2009.0,1196.8528706018,15.351
Hungary,HUN,2009.0,13077.305465178,10.03
IBRD only,IBD,2009.0,3766.34252440899,6.63425354680695
IDA & IBRD total,IBT,2009.0,3090.40007819369,6.12041508143813
IDA total,IDA,2009.0,980.122611087803,4.13694636655913
IDA blend,IDB,2009.0,1341.38097939406,2.94866087236844
Indonesia,IDN,2009.0,2218.48541852977,6.106
IDA only,IDX,2009.0,796.737887056272,4.74483432644538
India,IND,2009.0,1094.94974598436,7.664
Ireland,IRL,2009.0,52133.0909237885,12.609
"Iran, Islamic Rep.",IRN,2009.0,5415.52280554144,12.113
Iraq,IRQ,2009.0,3714.71205987194,8.414
Iceland,ISL,2009.0,41301.273219718,7.22
Israel,ISR,2009.0,28381.6449423376,9.534
Italy,ITA,2009.0,37388.4537139699,7.749
Jamaica,JAM,2009.0,4428.38153333557,7.314
Jordan,JOR,2009.0,3435.8337590698,12.9
Japan,JPN,2009.0,41308.9968370512,5.068
Kazakhstan,KAZ,2009.0,6938.01175663001,6.55
Kenya,KEN,2009.0,1047.9678324485,2.818
Kyrgyz Republic,KGZ,2009.0,870.198894546917,2.744
Cambodia,KHM,2009.0,875.748936193569,0.579
"Korea, Rep.",KOR,2009.0,19143.8516053025,3.363
Kuwait,KWT,2009.0,37907.1001320042,1.64
Latin America & Caribbean (excluding high income),LAC,2009.0,6979.94806706969,7.7626716910905
Lao PDR,LAO,2009.0,935.03237283283,0.834
Lebanon,LBN,2009.0,7090.85493856621,6.355
Liberia,LBR,2009.0,448.386367025545,2.242
Libya,LBY,2009.0,9551.05403869755,19.247
St. Lucia,LCA,2009.0,8250.52180732734,15.37
Latin America & Caribbean,LCN,2009.0,7495.04042902379,7.81388307206222
Least developed countries: UN classification,LDC,2009.0,731.962713694542,4.88648869121684
Low income,LIC,2009.0,673.128726341786,4.66481059757105
Sri Lanka,LKA,2009.0,2026.65939950702,5.85
Lower middle income,LMC,2009.0,1254.57756949057,5.94808466605321
Low & middle income,LMY,2009.0,2773.76158750498,5.99054099747747
Lesotho,LSO,2009.0,878.847950537772,16.16
Late-demographic dividend,LTE,2009.0,5204.53304111396,5.56632674579842
Lithuania,LTU,2009.0,11854.3711053096,13.785
Luxembourg,LUX,2009.0,109419.746953106,5.194
Latvia,LVA,2009.0,11996.0322729773,17.515
"Macao SAR, China",MAC,2009.0,40351.0035623363,3.58
Morocco,MAR,2009.0,3119.58862304688,8.96
Moldova,MDA,2009.0,1898.43975710988,2.987
Madagascar,MDG,2009.0,446.315238370592,3.887
Maldives,MDV,2009.0,6734.03165601895,11.697
Middle East & North Africa,MEA,2009.0,6161.91280951066,9.57287921323064
Mexico,MEX,2009.0,8423.56933214711,5.356
Middle income,MIC,2009.0,2984.35382585037,6.10091638579738
North Macedonia,MKD,2009.0,4799.78722768888,32.351
Mali,MLI,2009.0,662.883388148082,1.423
Malta,MLT,2009.0,21176.3112406361,6.889
Myanmar,MMR,2009.0,758.442935789255,0.715
Middle East & North Africa (excluding high income),MNA,2009.0,3551.66107682022,10.5232088296104
Montenegro,MNE,2009.0,6727.10776676969,19.09
Mongolia,MNG,2009.0,1703.32756790019,5.86
Mozambique,MOZ,2009.0,547.697144193651,3.208
Mauritania,MRT,2009.0,1435.43010811893,10.186
Mauritius,MUS,2009.0,7318.12640972422,7.257
Malawi,MWI,2009.0,625.869729869625,4.754
Malaysia,MYS,2009.0,7191.43287234626,3.66
North America,NAC,2009.0,46581.4123313324,9.16994852137916
Namibia,NAM,2009.0,4302.91374148376,22.254
New Caledonia,NCL,2009.0,33836.494080472,13.97
Niger,NER,2009.0,461.131533961487,1.209
Nigeria,NGA,2009.0,1820.48633854782,3.766
Nicaragua,NIC,2009.0,1467.08019633408,8.16
Netherlands,NLD,2009.0,53172.0261581418,4.352
Norway,NOR,2009.0,80347.5700665184,3.1
Nepal,NPL,2009.0,473.078751198621,10.587
New Zealand,NZL,2009.0,28209.3623271229,6.121
OECD members,OED,2009.0,33710.3827183277,8.37849130614479
Oman,OMN,2009.0,20655.9180249218,3.993
Other small states,OSS,2009.0,10734.5041933051,9.4715766907266
Pakistan,PAK,2009.0,963.788066395225,0.535
Panama,PAN,2009.0,7796.92617035048,5.864
Peru,PER,2009.0,4181.18755462253,3.96
Philippines,PHL,2009.0,1864.45043406471,3.858
Papua New Guinea,PNG,2009.0,1568.83193368607,2.089
Poland,POL,2009.0,11556.3026866026,8.131
Pre-demographic dividend,PRE,2009.0,1229.7763068552,4.90483524144252
Puerto Rico,PRI,2009.0,25768.7258883384,15.0
Portugal,PRT,2009.0,23151.2154130712,9.432
Paraguay,PRY,2009.0,3941.84815479271,5.46
West Bank and Gaza,PSE,2009.0,2191.78178736868,20.452
Pacific island small states,PSS,2009.0,2670.95296237891,3.60583093381717
Post-demographic dividend,PST,2009.0,38302.2646474915,8.06989185011952
French Polynesia,PYF,2009.0,24434.2197555208,11.97
Qatar,QAT,2009.0,60785.7351551657,0.31
Romania,ROU,2009.0,8548.4543409242,6.859
Russian Federation,RUS,2009.0,8562.82421875,8.301
Rwanda,RWA,2009.0,564.039095842449,11.663
South Asia,SAS,2009.0,1033.69456807582,6.71878943054341
Saudi Arabia,SAU,2009.0,17718.3911648365,5.377
Sudan,SDN,2009.0,1178.22180175781,13.0
Senegal,SEN,2009.0,1308.69404336205,2.814
Singapore,SGP,2009.0,38926.8054365453,5.86
Solomon Islands,SLB,2009.0,1554.70723718073,2.02
Sierra Leone,SLE,2009.0,624.898797932327,4.269
El Salvador,SLV,2009.0,2910.18651752011,7.33
Somalia,SOM,2009.0,246.513251675105,19.013
Serbia,SRB,2009.0,6414.0448463847,16.116
Sub-Saharan Africa (excluding high income),SSA,2009.0,1407.1107078637,5.8462403600109
South Sudan,SSD,2009.0,1323.22068747862,12.463
Sub-Saharan Africa,SSF,2009.0,1407.94722872905,5.8462403600109
Small states,SST,2009.0,9577.41204965688,9.09882269359262
Sao Tome and Principe,STP,2009.0,1128.28046213305,15.134
Suriname,SUR,2009.0,7129.5768626291,8.72
Slovak Republic,SVK,2009.0,16586.7527805228,12.023
Slovenia,SVN,2009.0,24501.7897290425,5.858
Sweden,SWE,2009.0,46707.8673215418,8.351
Eswatini,SWZ,2009.0,3239.7578007877,27.383
Syrian Arab Republic,SYR,2009.0,2462.20193643202,8.14
Chad,TCD,2009.0,781.143474044293,0.906
East Asia & Pacific (IDA & IBRD countries),TEA,2009.0,3353.09423455797,4.43930711068683
Europe & Central Asia (IDA & IBRD countries),TEC,2009.0,7062.97874323259,9.10456034631185
Togo,TGO,2009.0,720.694168794129,2.849
Thailand,THA,2009.0,4135.43986952819,1.49
Tajikistan,TJK,2009.0,664.795655734657,11.5
Turkmenistan,TKM,2009.0,3707.97850699617,4.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2009.0,7386.62016566466,7.89307673077
Timor-Leste,TLS,2009.0,686.579295832381,3.291
Middle East & North Africa (IDA & IBRD countries),TMN,2009.0,3566.43761004016,10.4430024532452
Tonga,TON,2009.0,2914.23790763703,1.407
South Asia (IDA & IBRD),TSA,2009.0,1033.69456807582,6.71878943054341
Sub-Saharan Africa (IDA & IBRD countries),TSS,2009.0,1407.94722872905,5.8462403600109
Trinidad and Tobago,TTO,2009.0,14634.0565003912,5.28
Tunisia,TUN,2009.0,4080.09032448781,13.29
Turkiye,TUR,2009.0,9012.99945793034,14.026
Tanzania,TZA,2009.0,693.823547363281,2.5
Uganda,UGA,2009.0,798.947089938247,3.6
Ukraine,UKR,2009.0,2607.08764648438,8.84
Upper middle income,UMC,2009.0,4677.97848106969,6.21313687107217
Uruguay,URY,2009.0,9881.39573127081,7.74
United States,USA,2009.0,47194.9500893872,9.254
Uzbekistan,UZB,2009.0,1205.7993547038,5.04
St. Vincent and the Grenadines,VCT,2009.0,6463.78777336717,19.386
"Venezuela, RB",VEN,2009.0,11596.6021921731,6.097
Virgin Islands (U.S.),VIR,2009.0,38753.1825393897,11.527
Viet Nam,VNM,2009.0,1226.16976051536,1.737
Vanuatu,VUT,2009.0,2546.38324565986,4.565
World,WLD,2009.0,8793.14115727515,6.41961494141816
Samoa,WSM,2009.0,3279.18269477295,5.647
"Yemen, Rep.",YEM,2009.0,969.243509864478,12.763
South Africa,ZAF,2009.0,6374.70560042992,23.523
Zambia,ZMB,2009.0,1136.24168316848,10.582
Zimbabwe,ZWE,2009.0,735.444551727601,5.453
Africa Eastern and Southern,AFE,2010.0,1601.72774808025,7.40306130661224
Afghanistan,AFG,2010.0,560.621505463146,7.753
Africa Western and Central,AFW,2010.0,1647.14984698519,3.9915945374515
Angola,AGO,2010.0,3597.34293216332,16.618
Albania,ALB,2010.0,4094.34968570481,14.086
Arab World,ARB,2010.0,5928.30479005386,9.57747395203385
United Arab Emirates,ARE,2010.0,43696.6712597922,2.811
Argentina,ARG,2010.0,10260.1313108254,7.714
Armenia,ARM,2010.0,3041.34450723339,19.523
Australia,AUS,2010.0,52144.6654705468,5.214
Austria,AUT,2010.0,46611.1393420232,4.883
Azerbaijan,AZE,2010.0,5843.5337683582,5.63
Burundi,BDI,2010.0,216.727705301976,1.616
Belgium,BEL,2010.0,44197.393671162,8.293
Benin,BEN,2010.0,973.244254493089,1.04
Burkina Faso,BFA,2010.0,624.957252224766,3.723
Bangladesh,BGD,2010.0,757.385280361508,3.379
Bulgaria,BGR,2010.0,6863.66706774052,10.279
Bahrain,BHR,2010.0,21819.3291098099,1.13
"Bahamas, The",BHS,2010.0,27473.100430502,14.432
Bosnia and Herzegovina,BIH,2010.0,4506.47828548389,27.312
Belarus,BLR,2010.0,6034.67885177216,6.045
Belize,BLZ,2010.0,5451.13897172477,8.416
Bolivia,BOL,2010.0,1929.78373077158,2.608
Brazil,BRA,2010.0,11403.2821284616,8.422
Barbados,BRB,2010.0,18860.3833703309,10.69
Brunei Darussalam,BRN,2010.0,34937.5555174068,6.455
Bhutan,BTN,2010.0,2435.57980661188,3.32
Botswana,BWA,2010.0,6215.73216077919,17.86
Central African Republic,CAF,2010.0,476.873786950728,5.291
Canada,CAN,2010.0,47560.6666009406,8.178
Central Europe and the Baltics,CEB,2010.0,12639.1540363705,9.92654756624789
Switzerland,CHE,2010.0,76531.3729407691,4.808
Channel Islands,CHI,2010.0,56121.6386619052,7.225
Chile,CHL,2010.0,12632.8704725219,8.278
China,CHN,2010.0,4550.47394356715,4.53
Cote d'Ivoire,CIV,2010.0,1553.54887048143,6.618
Cameroon,CMR,2010.0,1398.58702025047,4.11
"Congo, Dem. Rep.",COD,2010.0,314.53858629844,4.096
"Congo, Rep.",COG,2010.0,2946.55798067708,19.345
Colombia,COL,2010.0,6398.2958447102,11.153
Comoros,COM,2010.0,1386.5742428453,4.248
Cabo Verde,CPV,2010.0,3579.46006137809,10.67
Costa Rica,CRI,2010.0,8265.78820275582,7.171
Caribbean small states,CSS,2010.0,10638.1693872311,11.6580226907063
Cuba,CUB,2010.0,5272.26755824835,2.5
Cyprus,CYP,2010.0,31105.02734375,6.359
Czechia,CZE,2010.0,20160.4355077059,7.281
Germany,DEU,2010.0,42409.9356994694,7.043
Djibouti,DJI,2010.0,1213.23352553429,26.371
Denmark,DNK,2010.0,58104.5445594981,7.746
Dominican Republic,DOM,2010.0,5484.64637931191,5.212
Algeria,DZA,2010.0,4912.78585503672,9.96
East Asia & Pacific (excluding high income),EAP,2010.0,4004.41005469392,4.15545539099385
Early-demographic dividend,EAR,2010.0,2936.70530854625,6.72549254045243
East Asia & Pacific,EAS,2010.0,7712.66504492201,4.21713753627349
Europe & Central Asia (excluding high income),ECA,2010.0,5994.38483353001,9.55793535586369
Europe & Central Asia,ECS,2010.0,23699.4951447534,9.11902260665956
Ecuador,ECU,2010.0,4520.30959039763,4.088
"Egypt, Arab Rep.",EGY,2010.0,2455.08194645282,8.757
Euro area,EMU,2010.0,37555.1722674637,10.1759838228201
Eritrea,ERI,2010.0,539.699512069686,5.675
Spain,ESP,2010.0,30658.7422282912,19.86
Estonia,EST,2010.0,14663.7041018705,16.707
Ethiopia,ETH,2010.0,330.619412798644,2.3
European Union,EUU,2010.0,33164.0048499327,9.87432248381671
Fragile and conflict affected situations,FCS,2010.0,2009.65900444016,5.13393632566262
Finland,FIN,2010.0,46506.2919016566,8.394
Fiji,FJI,2010.0,3449.14452883369,4.343
France,FRA,2010.0,40694.8211697025,9.279
Gabon,GAB,2010.0,8356.74662013345,20.39
United Kingdom,GBR,2010.0,39598.957119545,7.924
Georgia,GEO,2010.0,3281.72930937343,20.203
Ghana,GHA,2010.0,1263.89251760539,5.384
Guinea,GIN,2010.0,659.235326211315,5.097
"Gambia, The",GMB,2010.0,801.033372714536,9.723
Guinea-Bissau,GNB,2010.0,600.194298540768,3.137
Equatorial Guinea,GNQ,2010.0,13720.1658723222,8.07
Greece,GRC,2010.0,26653.0488008626,12.719
Guatemala,GTM,2010.0,2805.25960237322,3.497
Guam,GUM,2010.0,29719.7967836082,8.2
Guyana,GUY,2010.0,4581.76179693492,11.636
High income,HIC,2010.0,35835.9314284341,8.17861292247105
"Hong Kong SAR, China",HKG,2010.0,32550.136489179,4.329
Honduras,HND,2010.0,1893.32722662035,4.119
Heavily indebted poor countries (HIPC),HPC,2010.0,799.185039524398,4.78976425103905
Croatia,HRV,2010.0,13731.2865213989,11.62
Haiti,HTI,2010.0,1209.72733503094,15.252
Hungary,HUN,2010.0,13217.5045951108,11.172
IBRD only,IBD,2010.0,4533.45250289638,6.39002749580693
IDA & IBRD total,IBT,2010.0,3693.18554879603,5.90445607325616
IDA total,IDA,2010.0,1104.15461625587,4.06419605108702
IDA blend,IDB,2010.0,1534.54240273236,2.99311166965188
Indonesia,IDN,2010.0,3065.68348366636,5.614
IDA only,IDX,2010.0,884.929161218141,4.61400162021072
India,IND,2010.0,1347.51939071367,7.652
Ireland,IRL,2010.0,48679.4026820361,14.534
"Iran, Islamic Rep.",IRN,2010.0,6291.19443652344,13.679
Iraq,IRQ,2010.0,4461.75196161555,8.267
Iceland,ISL,2010.0,43237.0729488958,7.564
Israel,ISR,2010.0,31338.5568903917,8.48
Italy,ITA,2010.0,36184.7118698678,8.363
Jamaica,JAM,2010.0,4809.977380312,7.63
Jordan,JOR,2010.0,3718.46571622945,12.5
Japan,JPN,2010.0,44968.1562349739,5.102
Kazakhstan,KAZ,2010.0,8793.07589980782,5.77
Kenya,KEN,2010.0,1091.51873101194,2.796
Kyrgyz Republic,KGZ,2010.0,876.954476440354,2.887
Cambodia,KHM,2010.0,952.274616324008,0.771
"Korea, Rep.",KOR,2010.0,23079.2601257735,3.324
Kuwait,KWT,2010.0,39212.2726673435,1.82
Latin America & Caribbean (excluding high income),LAC,2010.0,8634.47712876863,7.13926726786173
Lao PDR,LAO,2010.0,1125.91610151261,0.708
Lebanon,LBN,2010.0,7625.81051551165,6.775
Liberia,LBR,2010.0,492.252808033724,2.266
Libya,LBY,2010.0,11600.9068649472,19.276
St. Lucia,LCA,2010.0,8673.68720340529,17.12
Latin America & Caribbean,LCN,2010.0,9183.19767723313,7.21085524188725
Least developed countries: UN classification,LDC,2010.0,808.168179758183,4.76194435567874
Low income,LIC,2010.0,720.040587689248,4.81401913021269
Sri Lanka,LKA,2010.0,2808.36779237408,4.784
Lower middle income,LMC,2010.0,1484.05182543658,5.81020043210756
Low & middle income,LMY,2010.0,3325.85341042473,5.7821922404306
Lesotho,LSO,2010.0,1119.47557793042,16.113
Late-demographic dividend,LTE,2010.0,6225.20436553873,5.23949761950138
Lithuania,LTU,2010.0,11829.122609457,17.814
Luxembourg,LUX,2010.0,110885.991378721,4.423
Latvia,LVA,2010.0,11188.4191700977,19.482
"Macao SAR, China",MAC,2010.0,52591.8035225196,2.84
Morocco,MAR,2010.0,3067.9853515625,9.09
Moldova,MDA,2010.0,2436.79935102421,2.937
Madagascar,MDG,2010.0,450.009391645726,4.28
Maldives,MDV,2010.0,7173.59601844692,10.881
Middle East & North Africa,MEA,2010.0,7103.44175223725,9.77181876393191
Mexico,MEX,2010.0,9728.80078377082,5.303
Middle income,MIC,2010.0,3590.83653455468,5.86419604967521
North Macedonia,MKD,2010.0,4833.36586759968,33.135
Mali,MLI,2010.0,670.369098976461,1.405
Malta,MLT,2010.0,21946.6069676515,6.847
Myanmar,MMR,2010.0,1010.53417343401,0.727
Middle East & North Africa (excluding high income),MNA,2010.0,4040.01754603376,10.7944576699063
Montenegro,MNE,2010.0,6688.40259641346,19.649
Mongolia,MNG,2010.0,2625.21881402433,6.549
Mozambique,MOZ,2010.0,496.185839392659,3.261
Mauritania,MRT,2010.0,1659.96369705455,10.075
Mauritius,MUS,2010.0,8000.37643182154,7.654
Malawi,MWI,2010.0,683.124694716799,4.798
Malaysia,MYS,2010.0,8899.34505544675,3.39
North America,NAC,2010.0,48553.0160737571,9.47756352715347
Namibia,NAM,2010.0,5418.21633365814,22.12
New Caledonia,NCL,2010.0,35798.9084757829,13.95
Niger,NER,2010.0,474.425692340831,0.722
Nigeria,NGA,2010.0,2202.25672957344,3.746
Nicaragua,NIC,2010.0,1526.56185349171,7.83
Netherlands,NLD,2010.0,51305.7338533973,4.991
Norway,NOR,2010.0,88163.2085931423,3.527
Nepal,NPL,2010.0,585.278491984574,10.554
New Zealand,NZL,2010.0,33676.7741239925,6.557
OECD members,OED,2010.0,35124.6030348471,8.51487821300464
Oman,OMN,2010.0,23570.1798147325,3.935
Other small states,OSS,2010.0,11292.7690040419,9.78556236852925
Pakistan,PAK,2010.0,987.304571124485,0.653
Panama,PAN,2010.0,8331.46421351868,5.845
Peru,PER,2010.0,5072.11494019615,3.6
Philippines,PHL,2010.0,2162.91375885614,3.605
Papua New Guinea,PNG,2010.0,1866.86889851208,2.002
Poland,POL,2010.0,12567.7317676382,9.578
Pre-demographic dividend,PRE,2010.0,1394.91487442291,5.09948599044902
Puerto Rico,PRI,2010.0,26435.74878578,16.1
Portugal,PRT,2010.0,22551.935098809,10.771
Paraguay,PRY,2010.0,4750.96273669322,4.569
West Bank and Gaza,PSE,2010.0,2557.07562356699,21.416
Pacific island small states,PSS,2010.0,2903.74318440817,3.50620034965321
Post-demographic dividend,PST,2010.0,39764.7050814575,8.34468296803351
French Polynesia,PYF,2010.0,22494.806706186,12.145
Qatar,QAT,2010.0,77387.3267885308,0.45
Romania,ROU,2010.0,8399.5374234284,6.959
Russian Federation,RUS,2010.0,10674.990234375,7.407
Rwanda,RWA,2010.0,593.624927744346,11.673
South Asia,SAS,2010.0,1245.0854967509,6.5289507030534
Saudi Arabia,SAU,2010.0,22028.3790215788,5.55
Sudan,SDN,2010.0,1305.63598632813,15.161
Senegal,SEN,2010.0,1275.88357492357,2.803
Singapore,SGP,2010.0,47236.683084953,4.12
Solomon Islands,SLB,2010.0,1685.15499035363,1.617
Sierra Leone,SLE,2010.0,648.129229488008,4.413
El Salvador,SLV,2010.0,3040.07300952878,4.893
Somalia,SOM,2010.0,219.202453852397,19.031
Serbia,SRB,2010.0,5970.92660940072,19.204
Sub-Saharan Africa (excluding high income),SSA,2010.0,1619.29145687121,5.98391462400052
South Sudan,SSD,2010.0,1498.27034985194,12.503
Sub-Saharan Africa,SSF,2010.0,1620.2261656163,5.98391462400052
Small states,SST,2010.0,10087.5144699907,9.32842003022439
Sao Tome and Principe,STP,2010.0,1045.20958234528,14.626
Suriname,SUR,2010.0,7943.60482816915,7.15
Slovak Republic,SVK,2010.0,16899.448680529,14.387
Slovenia,SVN,2010.0,23329.8417691156,7.236
Sweden,SWE,2010.0,52542.8274141037,8.61
Eswatini,SWZ,2010.0,3992.95199562618,26.736
Syrian Arab Republic,SYR,2010.0,2730.61477118949,8.61
Chad,TCD,2010.0,866.439680905028,0.878
East Asia & Pacific (IDA & IBRD countries),TEA,2010.0,4050.73080711289,4.17562491797747
Europe & Central Asia (IDA & IBRD countries),TEC,2010.0,8267.9596291029,8.68768383545242
Togo,TGO,2010.0,704.987164181378,2.383
Thailand,THA,2010.0,4973.86288823778,0.622
Tajikistan,TJK,2010.0,737.338883219356,11.542
Turkmenistan,TKM,2010.0,4058.53937000739,4.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010.0,9115.01031671367,7.2528256939654
Timor-Leste,TLS,2010.0,813.060177250597,3.301
Middle East & North Africa (IDA & IBRD countries),TMN,2010.0,4056.24081091784,10.7066815425875
Tonga,TON,2010.0,3416.08358065135,1.513
South Asia (IDA & IBRD),TSA,2010.0,1245.0854967509,6.5289507030534
Sub-Saharan Africa (IDA & IBRD countries),TSS,2010.0,1620.2261656163,5.98391462400052
Trinidad and Tobago,TTO,2010.0,16815.424737361,4.033
Tunisia,TUN,2010.0,4291.86120891575,13.049
Turkiye,TUR,2010.0,10622.7020439723,11.879
Tanzania,TZA,2010.0,736.530151367188,3.029
Uganda,UGA,2010.0,823.488144282,3.619
Ukraine,UKR,2010.0,3039.63232421875,8.1
Upper middle income,UMC,2010.0,5672.64253995706,5.9042652915291
Uruguay,URY,2010.0,12641.0576849008,7.158
United States,USA,2010.0,48650.6643227232,9.633
Uzbekistan,UZB,2010.0,1753.20730243278,5.36
St. Vincent and the Grenadines,VCT,2010.0,6551.96835992405,19.966
"Venezuela, RB",VEN,2010.0,13646.3046622664,7.112
Virgin Islands (U.S.),VIR,2010.0,39905.1284180994,11.742
Viet Nam,VNM,2010.0,1683.16182443979,1.114
Vanuatu,VUT,2010.0,2815.18828985779,4.685
World,WLD,2010.0,9514.76030195493,6.28633469019008
Samoa,WSM,2010.0,3524.2479246203,5.621
"Yemen, Rep.",YEM,2010.0,1155.20305261418,12.779
South Africa,ZAF,2010.0,7973.47195771517,24.683
Zambia,ZMB,2010.0,1451.10616017155,13.19
Zimbabwe,ZWE,2010.0,901.554443558321,5.447
Africa Eastern and Southern,AFE,2011.0,1735.58514005394,7.42793993618157
Afghanistan,AFG,2011.0,606.694676337726,7.784
Africa Western and Central,AFW,2011.0,1824.72282666403,3.96902733010755
Angola,AGO,2011.0,4615.91059831778,16.77
Albania,ALB,2011.0,4437.14116097061,13.481
Arab World,ARB,2011.0,6883.37402358513,10.6932959358852
United Arab Emirates,ARE,2011.0,50789.0505418347,2.596
Argentina,ARG,2011.0,12704.2831819684,7.18
Armenia,ARM,2011.0,3349.55309771906,18.884
Australia,AUS,2011.0,62605.600458306,5.083
Austria,AUT,2011.0,51116.8953522042,4.637
Azerbaijan,AZE,2011.0,7189.81869211976,5.42
Burundi,BDI,2011.0,230.070577369084,1.602
Belgium,BEL,2011.0,47760.8298776546,7.14
Benin,BEN,2011.0,1059.41358915783,2.647
Burkina Faso,BFA,2011.0,725.024767725475,3.827
Bangladesh,BGD,2011.0,837.336944695647,3.736
Bulgaria,BGR,2011.0,7857.16706984441,11.26
Bahrain,BHR,2011.0,25032.7867743333,1.21
"Bahamas, The",BHS,2011.0,27090.8376801379,14.52
Bosnia and Herzegovina,BIH,2011.0,4982.69375768263,27.582
Belarus,BLR,2011.0,6527.6593428786,6.022
Belize,BLZ,2011.0,5582.22170621269,8.43
Bolivia,BOL,2011.0,2315.52121930607,2.255
Brazil,BRA,2011.0,13396.6243566047,7.578
Barbados,BRB,2011.0,19345.9953139542,11.19
Brunei Darussalam,BRN,2011.0,46382.8274456238,6.442
Bhutan,BTN,2011.0,2787.97967689425,3.23
Botswana,BWA,2011.0,7287.38295334919,18.054
Central African Republic,CAF,2011.0,534.057281471636,5.281
Canada,CAN,2011.0,52223.8588398531,7.637
Central Europe and the Baltics,CEB,2011.0,14000.1792695253,9.80886284662704
Switzerland,CHE,2011.0,90476.7589651577,4.409
Channel Islands,CHI,2011.0,60419.2325098421,7.457
Chile,CHL,2011.0,14487.3927827263,7.277
China,CHN,2011.0,5614.38602225277,4.55
Cote d'Ivoire,CIV,2011.0,1596.62826565998,7.135
Cameroon,CMR,2011.0,1513.96056994878,3.987
"Congo, Dem. Rep.",COD,2011.0,364.714191777632,4.315
"Congo, Rep.",COG,2011.0,3396.16505817952,19.464
Colombia,COL,2011.0,7400.9940695669,10.288
Comoros,COM,2011.0,1531.43789372951,4.207
Cabo Verde,CPV,2011.0,4002.01386888785,10.948
Costa Rica,CRI,2011.0,9276.39107511347,9.518
Caribbean small states,CSS,2011.0,10801.1389108724,11.9829945219977
Cuba,CUB,2011.0,6104.46105236166,3.18
Cyprus,CYP,2011.0,32485.796875,7.942
Czechia,CZE,2011.0,22049.1080788682,6.712
Germany,DEU,2011.0,47646.582043143,5.967
Djibouti,DJI,2011.0,1306.34552844977,26.314
Denmark,DNK,2011.0,61809.737898222,7.769
Dominican Republic,DOM,2011.0,5834.70590719826,6.087
Algeria,DZA,2011.0,5916.31364364343,9.96
East Asia & Pacific (excluding high income),EAP,2011.0,4853.3853516549,4.10579979256748
Early-demographic dividend,EAR,2011.0,3259.60808878841,6.64163269370553
East Asia & Pacific,EAS,2011.0,8875.65549142235,4.12281542064571
Europe & Central Asia (excluding high income),ECA,2011.0,6762.3794711987,8.91532060706308
Europe & Central Asia,ECS,2011.0,26241.0435104875,8.85652838623603
Ecuador,ECU,2011.0,5153.6916424375,3.458
"Egypt, Arab Rep.",EGY,2011.0,2590.64384891965,11.849
Euro area,EMU,2011.0,40651.6933402412,10.2620513591197
Eritrea,ERI,2011.0,688.68165957684,5.614
Spain,ESP,2011.0,31824.6219134777,21.39
Estonia,EST,2011.0,17555.5455239426,12.328
Ethiopia,ETH,2011.0,343.024942351887,2.275
European Union,EUU,2011.0,36020.4863545784,9.9295874563508
Fragile and conflict affected situations,FCS,2011.0,2047.73072001973,5.17980481339294
Finland,FIN,2011.0,51060.3242589767,7.781
Fiji,FJI,2011.0,4139.60288609702,4.406
France,FRA,2011.0,43929.7840873812,9.228
Gabon,GAB,2011.0,10219.1139339454,19.941
United Kingdom,GBR,2011.0,42109.6418795749,8.169
